ID,CO_A,CO_B,AF_A,AF_B
LOC100249459,53.85562702,19.56718469,67.01168074,49.06711424
LOC100240916,146.6706438,147.3293906,123.3014926,83.99624642
LOC100244302,3553.325519,3311.458255,2046.983474,2037.53271
LOC100263172,3479.990197,3387.424972,4546.96591,4861.80254
LOC100258034,127.1909489,118.554119,528.9455333,854.9320922
LOC100261431,2068.28525,1744.93247,1874.540083,1878.688323
LOC100252901,788.3547104,760.818181,664.7558729,704.4041655
LOC100246045,956.7967779,959.9430605,2347.195804,2540.678543
LOC100264750,3154.564706,3725.822166,2359.704651,1825.462979
LOC104879266,63.02254225,103.5909778,167.9759464,281.0963494
LOC100254457,110.0029828,85.17480393,104.538222,209.574793
LOC100247786,11502.18689,12800.39182,7381.113261,5805.720755
LOC100264939,30.93833893,64.45660838,22.33722691,10.81139805
LOC100242574,1338.369625,1167.125016,995.3468312,744.3231737
LOC100259676,280.7367791,115.1010864,276.0881246,150.5279267
LOC100244297,1367.016235,1489.408058,1084.695739,1146.008194
LOC100246042,466.3668127,654.9251816,822.0099504,1083.634743
LOC100240949,9.166915237,3.453032592,34.84607398,16.63292008
LOC100254638,3128.209825,2723.291704,2272.142722,2250.434087
LOC100249531,8363.664289,9614.393746,5487.809908,5770.791623
LOC100242465,535.118677,532.91803,457.4664072,524.7686286
LOC104879283,34.37593214,28.7752716,47.35492106,59.04686629
LOC100244146,664.6013547,759.6671702,1901.344755,2572.281091
LOC100264745,203.963864,165.7455644,318.9756003,523.9369826
LOC100266490,1599.626709,2542.582998,1140.092062,1024.587877
LOC100261285,2532.360334,3032.913626,1948.699676,1745.624963
LOC100254451,1071.383218,903.5435282,1246.417262,1170.125928
LOC100256194,1766.922912,1915.282078,2089.87095,2061.650444
LOC100245894,6301.108361,6171.720252,7722.426088,7771.731909
LOC100251035,21.77142369,41.4363911,54.50283367,89.81776844
LOC100240799,45.83457619,62.15458665,31.27211768,26.61267213
LOC100244182,319.6961689,324.5850636,234.094138,272.7798894
LOC100257928,1182.532066,1313.303396,922.974216,770.9358458
LOC104879284,21.77142369,39.13436937,94.70984211,19.9595041
LOC109122663,500.7427448,614.6398013,532.5194896,486.5129124
LOC100264824,16.04210166,25.32223901,61.65074628,62.37345031
LOC104879285,12.60450845,25.32223901,32.16560675,11.64304406
LOC100259642,410.2194569,406.306835,414.5789315,391.7052679
LOC100232930,1046.174201,1267.262961,1309.854986,1016.271417
LOC104879286,882.3155916,845.992985,1015.003591,991.3220369
LOC100266596,209.693186,174.9536513,233.200649,146.3696967
LOC100261392,45.83457619,61.00357579,73.26610427,74.01649437
LOC100264856,355.2179654,478.8205194,595.063725,664.4851573
LOC100256297,2687.052029,3115.786409,1409.925763,1060.348655
LOC100249451,12.60450845,3.453032592,93.81635303,114.7671486
LOC100251140,88.23155916,149.6314123,24.12420507,44.90888422
LOC100244290,2.291728809,2.302021728,35.73956306,41.58230021
LOC100261423,83.64810154,120.8561407,192.1001515,343.4697997
GRIP4,145.5247794,62.15458665,277.8751028,478.1964524
LOC100240909,45812.80476,67513.69323,87040.13188,9462.468235
LOC100251179,16.04210166,6.906065183,8.934890765,9.148106045
LOC109122625,3429.572163,1995.852838,2128.29098,1076.149929
LOC109122626,766.5832867,506.4447801,425.3008004,306.0457295
LOC100252896,492.721694,323.4340528,260.0053213,341.8065077
LOC100242646,822.7306425,248.6183466,243.0290288,292.7393935
LOC100254634,953.3591847,322.2830419,359.1826088,313.5305436
LOC100247822,344.9051858,194.520836,48.24841013,56.55192828
LOC100242457,65.31427106,25.32223901,6.254423536,11.64304406
LOC100264738,831.8975578,132.3662493,85.77495135,183.7937669
LOC100244140,878.8779984,191.0678034,305.5732642,461.5635323
LOC100261279,48.12630499,42.58740196,17.86978153,42.41394621
LOC100259740,601.5788124,127.7622059,119.7275363,160.5076788
LOC100266522,148.9623726,192.2188143,109.8991564,103.9557505
LOC100249526,850.2313882,203.7289229,264.4727666,345.9647377
LOC100251064,427.4074229,375.2295416,394.9221718,356.7761358
LOC100240794,1857.4462,1723.063263,1629.724076,1803.840183
LOC100245922,88.23155916,80.57076047,57.1833009,52.39369826
LOC100257925,1458.685387,1256.903863,1586.8366,1437.915941
LOC100252772,3856.979586,3706.254982,4287.854078,1467.023551
LOC100247664,5284.726634,4345.066011,4402.22068,3871.312149
LOC100242532,6941.646563,7674.940441,8303.193988,8862.01982
LOC100264820,151.2541014,225.5981293,260.0053213,54.88863627
LOC100259638,1708.483827,1892.26186,1115.074367,1010.449895
LOC100254518,3560.200705,4669.651075,3812.517889,5209.43057
LOC100249416,11277.59747,13508.2635,7996.727235,5397.382567
LOC104879288,170.7337963,256.6754227,94.70984211,186.2887049
LOC100266592,53.85562702,51.79548888,57.1833009,43.24559221
LOC100256292,247.5067114,290.0547377,168.8694355,105.6190425
LOC100251134,85.93983035,55.24852147,84.88146227,69.85826435
LOC100245995,97.39847439,119.7051298,116.1535799,34.09748617
LOC100259668,190.2134912,200.2758903,370.7979668,366.7558878
LOC104879290,3158.002299,2706.026541,2254.27294,2000.940286
LOC104879291,1369.307964,1705.7981,1421.541121,1732.318627
LOC100263157,3439.884943,2696.818454,6045.347092,6833.635216
LOC100258020,18.33383047,27.62426073,6.254423536,17.46456609
LOC100252887,1627.127455,1899.167925,1210.677699,1186.758848
LOC100247773,7775.83585,9366.92641,5158.112439,4928.33422
LOC100242639,5391.292024,4796.26227,5036.597924,5451.439557
LOC100256217,42.39698297,47.19144542,48.24841013,92.31270646
LOC100251059,2817.680571,3035.215648,2069.320701,1818.809811
LOC100245916,64.16840666,18.41617382,39.31351937,34.09748617
LOC104879293,503.0344736,455.8003021,315.401644,270.2849513
LOC100264927,9195.561847,9639.715985,9333.386893,11549.89971
LOC100247693,8.021050832,4.604043456,24.12420507,19.9595041
LOC100259735,1116.07193,957.6410388,1853.096345,2473.315216
LOC100264847,176.4631183,81.72177134,602.2116376,948.9080907
LOC100254627,284.1743723,326.8870853,189.4196842,239.5140492
LOC100263192,2377.66864,2323.890934,1818.250271,1486.151409
LOC100258054,87.08569475,75.96671702,450.3184946,888.1979324
LOC100266478,53.85562702,50.64447801,88.45541857,116.4304406
LOC100242675,301.3623384,374.0785308,396.70915,474.8698684
LOC104879295,1.145864405,0.0,41.9939866,29.93925615
LOC100261272,825.0223713,649.1701272,940.8439976,1010.449895
LOC104879297,59.58494904,49.49346715,99.17728749,103.1241045
LOC100256183,836.4810154,644.5660838,868.4713824,1014.608125
LOC100244165,564.9111515,813.7646808,926.5481723,1042.052443
LOC100266510,2057.972471,2121.313022,1431.369501,1375.542491
LOC100251024,3868.43823,5021.860399,3078.069869,2779.360946
CYN,4488.350873,4680.010173,3737.464807,3179.382674
LOC100263051,12251.58221,15379.80716,5544.09972,2021.731436
LOC109122568,8.021050832,13.81213037,19.65675968,14.96962807
LOC100249441,12.60450845,12.6611195,74.15959335,81.5013084
LOC100257917,25080.68009,28045.53071,17931.43228,13819.46165
LOC109122634,3.437593214,12.6611195,33.05909583,44.07723822
LOC104879301,18.33383047,16.11415209,207.2894658,370.9141178
LOC100252766,860.5441679,871.315224,643.3121351,604.606645
LOC109122690,13.75037286,2.302021728,18.76327061,9.148106045
LOC109121563,95.10674558,138.1213037,75.05308243,48.23546824
LOC100258050,42.39698297,55.24852147,55.39632274,52.39369826
LOC104879302,93.96088118,96.68491257,262.6857885,274.4431814
LOC100254512,1384.204201,1879.600741,839.8797319,1030.409399
LOC100259631,3749.268332,4019.329937,3371.134286,4018.513492
LOC100264814,12.60450845,10.35909778,15.1893143,39.08736219
LOC100242525,20277.2165,22712.89738,22920.67528,27171.53825
LOC100252920,60.73081345,66.75863011,50.03538828,25.78102613
LOC100247804,2387.981419,2501.146607,1585.943111,1557.672966
LOC100249408,8658.151441,8317.204503,7497.266841,7391.669685
LOC100244243,291.0495588,223.2961076,293.0644171,401.68502
LOC109122662,20.62555928,9.208086911,19.65675968,33.26584016
LOC100266585,508.7637957,453.4982804,1320.576855,1701.547724
LOC100254428,35.52179654,10.35909778,64.33121351,126.4101926
LOC100249317,332.3006773,313.074955,366.3305214,434.9508602
LOC100244160,420.5322365,606.5827253,402.0700844,522.2736906
LOC100266506,182.1924403,97.83592343,207.2894658,157.1810948
LOC104879303,513.3472533,466.1593999,481.5906122,608.764875
LOC100261382,756.2705071,627.3009208,1360.783864,1420.451375
LOC100261301,3278.318062,2936.228714,2062.172789,731.0168376
LOC100256206,199.3804064,325.7360745,244.816007,262.8001373
LOC100256286,634.8088802,705.5696596,1073.97387,1044.547381
LOC100251128,2614.862571,2939.681746,1325.93779,1053.695487
LOC100244274,12.60450845,8.057076047,20.55024876,40.7506542
LOC100266612,737.9366766,745.8550398,901.5304782,935.6017546
LOC104879315,20.62555928,18.41617382,22.33722691,19.9595041
LOC100245990,841.064473,1040.513821,595.957214,503.1458325
LOC100247798,110.0029828,139.2723145,38.42003029,24.94938012
LOC100242665,608.4539989,514.5018562,685.3061217,721.8687316
LOC100266501,1487.331997,1782.915828,971.2226262,919.8004806
LOC100261297,462.9292195,386.7396503,436.0226693,466.5534083
LOC100240897,12776.38811,16780.58738,16168.57833,6628.218653
LOC100263152,10062.9812,11839.29775,6870.037509,4204.802197
LOC100263072,13.75037286,18.41617382,7.147912612,13.30633607
LOC100259652,17.18796607,11.51010864,25.91118322,45.74053023
LOC100249433,914.3997949,1109.574473,360.0760978,250.3254472
LOC100244268,138.649593,103.5909778,163.508501,227.0393591
LOC100261404,3263.421824,4348.519044,2258.740385,2078.283364
LOC100261291,1047.320066,1066.987071,983.7314732,891.5245164
LOC100259730,57.29322023,59.85256492,108.1121783,152.1912188
LOC100254621,2005.262708,1959.02049,1027.512438,959.7194888
LOC100251145,1557.229726,1479.04896,1213.358166,839.9624642
LOC100852713,60.73081345,64.45660838,46.46143198,54.05699027
LOC100852746,501.8886092,674.4923662,282.3425482,237.0191112
LOC100852779,347.1969146,376.3805525,428.8747567,335.1533397
LOC104879322,152.3999658,220.9940859,75.05308243,58.21522029
LOC100259744,632.5171514,636.5090077,377.0523903,244.5039252
LOC100244144,805.5426765,1304.095309,261.7922994,219.5545451
LOC104877423,68.75186428,88.62783652,77.73354966,49.06711424
LOC100247669,130.6285421,154.2354558,94.70984211,81.5013084
LOC104879323,9.166915237,20.71819555,12.50884707,8.316460041
LOC100249421,139.7954574,110.4970429,83.09448412,60.7101583
LOC100251139,1779.52742,2254.830282,1407.245296,1244.142422
LOC100244356,9071.808491,9194.274781,7960.094183,8096.07385
LOC100266689,1238.679421,1662.059687,677.26472,639.5357772
LOC104879324,91.66915237,54.0975106,59.86376813,54.88863627
LOC100252894,477.8254567,458.1023238,482.4841013,445.7622582
LOC100249525,1376.18315,1601.056112,1306.28103,1439.579233
LOC109122630,43.54284738,94.38289084,41.9939866,38.25571619
LOC100256177,592.4118972,651.472149,680.8386763,658.6636353
LOC100251019,2295.166402,2727.895747,3137.040148,3327.415662
LOC100245888,877.7321339,829.8788329,931.9091068,985.5005149
LOC100264819,155.837559,133.5172602,155.4670993,238.6824032
LOC104879336,2.291728809,16.11415209,17.86978153,10.81139805
LOC100266591,0.0,5.75505432,25.91118322,32.43419416
LOC100245879,2310.06264,2419.424836,2013.924378,1938.566836
PL1,16.04210166,5.75505432,634.3772443,834.9725881
LOC100252886,524.8058973,469.6124325,450.3184946,533.9167346
LOC100263047,943.046405,925.4127346,1318.789877,1692.399618
LOC100264925,90.52328797,79.41974961,349.3542289,411.664772
LOC100244362,3192.378231,3688.989819,1388.482025,1651.648964
LOC100257913,0.0,0.0,25.01769414,29.10761014
LOC100252761,0.0,0.0,32.16560675,27.44431814
LOC100247651,8506.89734,10382.11799,8233.50184,6095.133564
LOC100247656,2285.999487,2346.911151,1442.091369,1450.390631
LOC100242520,3759.581112,4119.467882,4309.297816,3971.941316
LOC100264807,1331.494438,1558.46871,1082.015272,1447.064047
LOC100259626,311.6751181,254.3734009,420.833355,405.84325
LOC100254507,3174.044401,3255.058723,3288.039802,2837.576166
LOC100249401,2291.728809,2024.62811,1961.208523,1845.422483
LOC100266687,9.166915237,6.906065183,103.6447329,172.9823689
LOC100244238,553.4525074,524.8609539,840.773221,1165.967698
LOC100266580,1454.101929,2160.447392,1593.091023,1580.127408
LOC100242787,3065.187282,2913.208497,2521.426174,2016.74156
LOC104879347,2.291728809,2.302021728,33.05909583,33.26584016
LOC100263242,3556.763112,4651.234901,3272.850487,2405.95189
CHS3,1519.416201,1032.456745,16176.61973,22652.37386
LOC100252972,4632.729788,5024.162421,4221.735887,4352.00354
LOC100251392,244.0691182,199.1248795,219.7983128,286.0862254
LOC104879349,4.583457619,6.906065183,29.48513952,20.7911501
LOC100245241,4765.650059,4973.517943,4195.824703,4004.37551
LOC100267451,31898.5733,42194.90726,23119.92334,23833.31119
LOC100245147,8106.990663,7720.980875,3853.618387,2749.42169
LOC100250267,2520.90169,3229.736484,1553.777504,1590.938806
LOC100252046,100.8360676,92.08086911,102.7512438,83.99624642
LOC100257175,690.956236,814.9156916,591.4897687,513.1255845
LOC100250255,2186.309284,2053.403381,1257.139131,1100.267663
LOC100260501,1100.029828,1430.706504,1398.310405,1368.057677
LOC100255447,52.70976261,59.85256492,50.92887736,54.88863627
LOC100852733,13.75037286,5.75505432,115.2600909,153.0228648
LOC100259001,511.0555245,569.7503776,544.1348476,577.1623269
LOC104879375,19.47969488,25.32223901,4.467445383,6.653168033
LOC100260517,308.2375248,271.6385639,779.1224747,1126.04869
LOC100250370,60.73081345,69.06065183,31.27211768,37.42407019
LOC100255551,653.1427106,671.0393337,637.9512006,622.9028571
LOC100265737,5061.283075,4697.275336,3984.961281,4608.982155
LOC100243413,1254.721523,1224.675559,1369.718754,1132.701858
LOC100248779,4442.516297,3816.752025,5910.430241,7380.026641
LOC100253872,9406.400898,7651.920223,14273.488,15162.56995
LOC100267444,928.1501678,1003.681473,566.4720745,433.2875681
LOC100250260,426.2615585,382.1356068,528.0520442,514.7888766
LOC100259013,14.89623726,3.453032592,492.3124812,510.6306465
LOC100259005,108.8571184,33.37931505,472.6557215,747.6497577
LOC100264192,272.7157283,212.9370098,547.7088039,921.4637726
LOC100264183,181.0465759,132.3662493,227.8397145,271.9482433
LOC100241904,9225.354322,10232.48658,19075.99178,15291.47508
LOC100247038,12528.8814,15092.05445,9771.196541,10218.43445
LOC100247030,35.52179654,43.73841283,85.77495135,93.97599847
LOC100250375,5093.367279,10859.7875,2680.46723,2220.494831
LOC109122666,11.45864405,46.04043456,8.041401689,10.81139805
LOC100252165,952.2133203,961.0940714,857.7495135,671.1383253
LOC100248660,192.50522,111.6480538,158.1475665,138.8848827
LOC100257288,1418.580133,1734.573372,804.1401689,803.37004
LOC100255444,3312.693994,3375.914864,2324.858577,2094.916284
LOC100262398,27.50074571,25.32223901,65.22470259,76.51143238
LOC109122574,56.14735583,41.4363911,22.33722691,31.60254816
LOC100245254,325.4254909,253.2223901,452.9989618,525.6002746
LOC100262402,681.7893208,852.8990502,832.7318193,747.6497577
LOC100250380,656.5803039,714.7777465,584.341856,594.6268929
LOC109122573,91.66915237,104.7419886,56.28981182,66.53168033
LOC100255563,56.14735583,64.45660838,78.62703873,108.1139805
LOC100243520,751.6870494,756.2141376,819.3294832,608.764875
LOC104879369,247.5067114,435.0821066,150.9996539,183.7937669
LOC100258907,1293.680913,1245.393755,1090.056673,978.8473468
LOC109122660,26.35488131,84.02379306,18.76327061,10.81139805
LOC104877384,14.89623726,6.906065183,16.97629245,14.13798207
LOC104879393,36.66766095,27.62426073,83.09448412,102.2924585
LOC104879368,36.66766095,31.07729333,65.22470259,45.74053023
LOC100245124,11.45864405,5.75505432,19.65675968,10.81139805
LOC104877294,73.3353219,81.72177134,104.538222,105.6190425
LOC104877444,50.4180338,39.13436937,67.90516981,62.37345031
LOC104879366,87.08569475,77.11772788,401.1765954,438.2774442
LOC100854464,60.73081345,63.30559751,49.14189921,73.18484836
LOC100255539,13.75037286,20.71819555,22.33722691,20.7911501
LOC109122640,0.0,4.604043456,18.76327061,31.60254816
LOC104879365,49.2721694,50.64447801,70.58563704,52.39369826
LOC104879363,506.4720668,421.2699762,393.1351937,413.328064
LOC104879362,14.89623726,11.51010864,34.84607398,24.11773412
LOC100252147,1329.202709,1291.434189,1626.150119,1474.508365
LOC100253844,6295.379039,6291.425382,3795.541597,3307.456158
LOC100248748,2564.444538,2785.446291,3241.57837,3333.237185
LOC100243611,457.1998974,363.719433,405.6440407,418.3179401
LOC109122556,8.021050832,12.6611195,24.12420507,44.90888422
LOC100245116,153.5458302,150.7824232,183.1652607,200.426687
LOC100262385,41.25111857,28.7752716,19.65675968,16.63292008
LOC100241888,1223.783184,1424.95145,817.542505,775.0940758
LOC100853753,192.50522,245.165314,67.01168074,93.14435246
LOC100257273,4230.531382,4087.239578,4634.52784,5319.207842
LOC100264169,242.9232538,267.0345204,331.4844474,347.6280297
LOC100246892,1222.63732,1748.385502,1084.695739,1096.941079
LOC100258878,1046.174201,977.2082235,815.7555269,706.8991035
LOC100258998,1110.342608,1390.421124,691.5605452,592.1319549
LOC100253856,1536.604167,1690.834959,882.7672076,948.9080907
LOC100247000,2681.322707,2342.307108,1820.037249,1788.870555
LOC100241872,1430.038777,1329.417548,1095.417608,1067.833469
LOC100248761,5851.929514,7961.542146,5103.609605,4796.934152
LOC100243624,1515.978607,1275.320037,1107.032966,851.6055082
LOC109122683,97.39847439,141.5743363,34.84607398,38.25571619
LOC100250447,153.5458302,178.4066839,147.4256976,57.38357428
LOC104877416,36.66766095,74.81570615,30.3786286,44.07723822
LOC100258983,427.4074229,520.2569105,281.4490591,249.4938012
LOC109121511,24.0631525,24.17122814,16.97629245,20.7911501
LOC104879383,61.87667785,69.06065183,72.3726152,74.01649437
LOC109122695,10.31277964,5.75505432,24.12420507,28.27596414
LOC104879355,13.75037286,19.56718469,44.67445383,42.41394621
LOC104879400,7531.766732,10711.3071,4125.239066,3765.693107
LOC104879399,221.1518301,382.1356068,131.3428942,128.9051306
