ID,CO_A,CO_B,A1_A,A1_B
LOC100262125,0.0,0.0,25.2019505,37.85507057
LOC100260362,732.0986526,514.5250815,337.4869892,399.4918086
LOC100265576,188.3143933,187.1951008,219.1473956,251.2932344
LOC109122348,26.44865074,15.68674029,30.68063539,13.69225957
LOC100258647,884.4428809,740.4141417,555.5386479,489.6996363
LOC100243271,869.6316365,738.3225763,1458.425918,1487.623731
LOC100248395,1083.336735,1271.671746,761.5371998,717.6354867
LOC100253506,705.6500019,600.2792617,424.0502105,554.939226
LOC100250223,2468.188087,2514.061577,2513.620628,2282.580213
LOC100264249,516.2776625,438.1829454,517.1878536,509.8353121
LOC100241968,2721.037189,2493.145923,2176.133638,2305.13217
LOC100250570,3935.559231,5056.359287,2983.691791,2404.199695
LOC100247107,963.7888331,821.9851912,424.0502105,442.9848684
LOC100252230,3844.575872,3157.217929,2351.451555,3050.152175
LOC100255751,789.2277382,605.5081752,2768.927344,1283.045264
LOC100260825,4922.622877,4820.0124,2716.331969,3115.391765
LOC100243813,1008.222566,1208.924785,633.3359733,716.8300597
LOC100248961,464.4383071,495.7009931,303.5191429,317.3382511
LOC100242077,30.68043486,36.60239401,167.6477576,321.3653863
LOC100266027,2839.527144,3136.302275,1337.89485,1755.025506
LOC100243718,3533.539739,3077.738445,2491.705888,2876.985363
LOC104877812,13.75329839,8.366261488,10.95736978,37.04964354
LOC100248856,3666.840939,3651.873139,2824.809929,2504.072647
LOC100253947,4762.873026,4858.706359,9637.006722,6617.388506
LOC100259085,668.6218908,650.4768307,1254.61884,1180.756031
LOC100853636,1579.513422,2047.642499,1012.460968,1023.697759
LOC100250684,174.5610949,81.5710495,875.4938455,1080.077652
LOC100242274,157.6339584,121.3107916,187.3710232,134.5063146
LOC100254265,4343.926398,4766.677483,2422.674458,3026.794791
LOC100245843,274.0080217,373.3444189,193.9454451,231.1575586
LOC100249166,197.8359076,133.8601838,816.3240487,1351.506562
LOC100268165,1362.634486,1623.054729,1196.54478,1115.516441
LOC100262715,574.4646942,642.1105692,982.8760693,777.2370872
LOC100247345,178.792879,97.25778979,391.1781012,451.8445657
LOC100250973,29.62248883,66.9300919,97.52059105,49.13104904
LOC104878975,21.1589206,30.32769789,146.8287551,135.3117416
LOC100268155,96.27308871,79.47948413,296.9447211,256.1257966
LOC100263004,2950.611477,3502.326215,1846.316808,1651.125418
LOC104878976,557.5375577,477.9226875,179.7008644,449.4282846
LOC100261121,2883.960877,3091.33362,5880.820361,3596.231704
LOC104879039,17.98508251,32.41926326,17.53179165,8.054270334
LOC100250894,679.2013511,606.5539579,1050.811762,865.8340609
LOC100245746,2512.621821,2586.220582,4248.172264,3618.783661
LOC100268070,52.89730149,65.88430922,289.2745622,551.7175179
LOC100262917,62.41881576,73.20478802,42.73374214,74.9047141
LOC100257795,1458.907575,1528.934287,1660.041522,1007.589219
LOC100254195,944.7458046,946.4333308,558.8258588,658.0338863
LOC100249085,1071.699328,1290.495834,1129.704824,623.4005238
LOC100243932,2004.807726,2091.565372,1050.811762,1417.551579
LOC100252651,1264.245506,1514.293329,511.7091688,630.6493671
LOC100247549,34407.57873,42734.86368,18726.14496,15872.55055
LOC100266257,9.521514268,8.366261488,41.63800517,34.63336244
LOC100242412,1468.429089,1478.736718,3063.680591,2469.439284
LOC100264697,2365.567323,2282.943603,2471.982623,2633.746399
LOC100259526,3171.722197,3322.451593,4254.746686,3650.195315
LOC100255961,2369.799107,2221.242425,1354.330905,1466.682628
LOC100254402,2763.35503,3399.839512,6520.730756,3402.123789
LOC100249300,911.9494777,794.7948413,639.9103952,1377.280227
LOC100252590,4390.476024,4927.728016,2787.554872,3162.106533
LOC100244137,8365.179258,8218.806129,7330.480383,8084.071134
LOC100247482,1091.800303,1230.886221,744.0054081,774.0153791
LOC100266178,29.62248883,32.41926326,47.11669006,45.10391387
LOC100260976,3369.558105,3608.996049,2970.542948,2561.257966
LOC100255897,1190.189284,1354.288578,1207.50215,774.0153791
LOC100250728,4683.527074,4378.692106,3390.21021,3206.40502
LOC104878979,1260.013721,1581.223421,1368.575486,774.8208061
LOC100245594,2061.936812,2461.772443,5160.921167,2683.682875
LOC100264627,637.941456,625.3780462,872.2066345,1501.31599
LOC100267911,1156.335011,1250.756092,3084.499593,2025.648989
LOC100259454,12357.86757,9684.993455,7755.626331,9196.365867
LOC100262767,3485.932168,3821.289934,4279.948636,3581.734017
LOC100257641,1140.46582,917.1514156,673.8782415,913.3542558
LOC104878980,300.4566725,285.4986733,363.7846767,369.6910083
LOC100252510,1398.604651,1511.155981,398.84826,782.0696494
LOC100247400,3.173838089,6.274696116,120.5310676,137.7280227
LOC100249241,629.4778877,445.5034242,1492.393764,1564.944726
LOC100242268,271.8921297,261.4456715,287.0830883,348.7499055
LOC100264550,2113.776168,2149.08342,1140.662194,993.0915322
CBL06,413.6568976,372.2986362,929.1849574,715.2192056
CBL07,106.852549,98.30357248,142.4458071,95.84581697
LOC100249159,3368.500159,3299.444374,3599.495973,3767.787662
LOC104878982,345.9483517,399.488986,407.6141558,206.1893205
LOC100243991,421.0625199,351.3829825,514.9963797,483.25622
LOC100266322,143.8806601,142.2264453,258.5939268,233.5738397
LOC109122417,138.5909299,158.9589683,216.9559217,118.3977739
LOC100261115,487.7131197,578.3178253,1092.449767,676.558708
LOC100256030,2962.248883,3147.805885,1743.317532,2089.277725
LOC100250890,410.4830596,451.7781203,3164.488393,4570.798414
LOC100254187,7.405622209,3.137348058,364.8804137,602.459421
LOC100243924,40.20194913,39.73974207,56.97832286,34.63336244
LOC100245740,2924.162826,3855.800763,960.9613298,839.2549688
LOC100268063,2463.956303,3544.157523,3498.688171,3055.790165
LOC100266251,82.51979032,62.74696116,97.52059105,189.2753528
LOC100257789,147.0544981,109.807182,192.8497081,301.2297105
LOC100252645,3188.649334,2443.994137,1274.342105,1894.364382
LOC100247545,283.529536,262.4914542,130.3927004,182.8319366
LOC100242408,1199.710798,1002.905596,1169.151356,1390.972487
LOC100264692,5238.94874,4846.156967,2571.694688,2564.479674
LOC100259521,3009.856455,2639.555499,3042.861588,4552.273593
LOC100250812,181.9667171,143.272228,173.1264425,312.5056889
LOC100254397,421.0625199,398.4432033,741.8139341,691.0563946
LOC100245671,97.33103474,125.4939223,104.0950129,101.4838062
LOC100249297,6557.149493,7779.577401,5523.610106,4093.180184
LOC100244130,3385.427295,3432.258775,1628.265149,1536.75478
LOC100257718,180.9087711,169.4167951,294.7532471,372.1072894
LOC100247474,5.289730149,3.137348058,36.15932028,61.21245454
LOC100266170,1580.571369,1338.601838,1531.840295,2422.724516
LOC100264622,2528.491011,3865.212807,2661.54512,1722.808424
LOC100260970,325.8473772,393.2142899,508.4219578,347.9444784
LOC100250722,1333.011998,1093.88869,520.4750646,526.7492798
LOC100255893,363.9334342,318.9637192,887.5469522,692.6672487
LOC100245590,627.3619957,625.3780462,609.2297598,617.7625346
LOC100254330,2.11589206,0.0,29.58489841,37.85507057
LOC100267905,1211.348204,1026.958598,896.3128481,926.2410884
LOC100262760,1671.554727,1572.85716,5976.149478,9396.917198
LOC100257637,544.8422053,545.8985621,790.0263612,982.6209807
LOC100252504,5401.872428,4965.376193,2847.820406,3325.608221
LOC100247393,7920.841925,10376.25581,10880.66819,6856.600335
LOC100242262,4471.937868,4211.366876,2752.491289,3283.726015
LOC100264544,4472.995814,4282.480099,4477.181292,4474.952597
LOC100249233,624.1881576,673.4840498,625.6658145,455.0662739
LOC100259368,96.27308871,112.9445301,157.7861248,190.0807799
LOC100244060,321.6155931,242.6215831,177.5093904,293.9808672
LOC100266400,226.4004504,192.4240142,200.519867,195.7187691
LOC100261190,1049.482462,894.1441965,691.4100332,832.0061255
LOC100243983,940.5140205,1232.977787,760.4414628,495.3376255
LOC100261109,2.11589206,2.091565372,59.16979682,51.54733014
LOC100266315,0.0,8.366261488,31.77637236,41.88220574
LOC100256023,9.521514268,26.14456715,6.574421868,11.27597847
LOC100249153,2.11589206,1.045782686,61.36127077,68.46129784
LOC100250883,5.289730149,20.91565372,325.4338825,215.0490179
LOC100245734,132.2432537,273.9950637,224.6260805,338.279354
LOC100268056,4595.717553,8865.099829,2080.804521,1237.135923
LOC109122437,59.24497767,71.11322264,61.36127077,106.3163684
LOC100252641,4399.997538,6960.729558,4835.487284,2623.275848
LOC100247536,1969.895507,2383.338741,2225.441802,2016.789292
LOC100254177,129.0694156,105.6240513,104.0950129,237.6009748
LOC100266241,966.9626712,851.2671064,1408.022017,1485.20745
LOC100255952,61.36086973,56.47226504,452.5393719,522.7221447
LOC100245659,3861.503009,3440.625037,3205.030661,3473.806795
LOC104878987,617.8404814,683.9418766,1025.609811,722.4680489
LOC100242399,24.33275869,5.22891343,130.3927004,120.008628
LOC100259512,5302.425501,4922.499103,4718.243428,5038.751521
LOC100262831,1311.853077,1225.657308,905.0787439,888.3860178
LOC100257708,44.43373325,35.55661132,192.8497081,121.619482
LOC100252571,717.2874082,506.15882,363.7846767,693.4726757
LOC104878988,184.0826092,131.7686184,129.2969634,99.06752511
LOC100264614,138.5909299,63.79274384,361.5932028,623.4005238
LOC100254320,43.37578722,42.87709012,276.1257185,264.985494
LOC100266387,6.347676179,2.091565372,250.923768,259.3475047
LOC100256096,1419.763572,1201.604306,1103.407137,1649.514564
LOC100250947,41.25989516,29.28191521,290.3702992,203.7730394
LOC100245801,526.8571228,542.761214,1189.970358,1360.366259
LOC100262977,5218.847765,5283.294129,2610.045482,2901.148174
LOC100249293,246.5014249,272.949281,444.8692131,355.1933217
LOC100257849,67.70854591,67.97587459,819.6112596,576.6857559
LOC100252702,129.0694156,128.6312704,77.79732544,151.4202823
LOC100247309,10.5794603,9.412044174,62.45700775,34.63336244
LOC100242172,214.763044,174.6457086,337.4869892,421.2383385
LOC100264462,2321.133589,1814.43296,1477.053446,2479.104409
LOC100259283,781.822116,492.5636451,3928.217066,6320.991358
LOC100255886,3.173838089,0.0,24.10621352,19.3302488
LOC100254166,2238.613799,2126.076201,1103.407137,1578.636985
LOC100260963,2247.077367,1847.898006,1287.490949,1775.161182
LOC100249062,6.347676179,6.274696116,21.91473956,20.94110287
LOC100266232,111.0843331,95.16622442,234.4877133,322.1708134
LOC100244127,1546.717096,1477.690935,1605.254673,1728.446414
LOC100266471,851.646554,961.0742884,1116.555981,840.0603958
LOC100262822,23.27481266,9.412044174,17.53179165,15.30311363
LOC100250714,867.5157444,898.3273272,525.9537495,584.7400262
CTR8,719.4033003,1282.129573,1106.694348,524.3329987
LOC100267901,10975.13211,12756.4572,3842.749582,5661.346618
LOC100259431,10.5794603,13.59517492,30.68063539,29.80080023
LOC100254311,885.5008269,739.368359,684.8356113,1032.557457
LOC100262753,866.4577984,834.5345834,749.484093,909.3271207
LOC100244044,159.7498505,130.7228357,428.4331584,347.1390514
LOC100257631,159.7498505,106.669834,808.6538898,798.9836171
LOC100855202,386.1503009,341.9709383,379.1249944,335.8630729
